line_id,sector,tag,allocation_id,block_addr,status,alloc_time,sector_alloc_time,last_access_time,last_sector_access_time
16,2,0,,0,INVALID,0,0,0,0
16,3,0,,0,INVALID,0,0,0,0
17,0,0,,0,INVALID,0,0,0,0
17,1,0,,0,INVALID,0,0,0,0
17,2,0,,0,INVALID,0,0,0,0
17,3,0,,0,INVALID,0,0,0,0
18,0,0,,0,INVALID,0,0,0,0
18,1,0,,0,INVALID,0,0,0,0
18,2,0,,0,INVALID,0,0,0,0
18,3,0,,0,INVALID,0,0,0,0
19,0,0,,0,INVALID,0,0,0,0
19,1,0,,0,INVALID,0,0,0,0
19,2,0,,0,INVALID,0,0,0,0
19,3,0,,0,INVALID,0,0,0,0
20,0,0,,0,INVALID,0,0,0,0
20,1,0,,0,INVALID,0,0,0,0
20,2,0,,0,INVALID,0,0,0,0
20,3,0,,0,INVALID,0,0,0,0
21,0,0,,0,INVALID,0,0,0,0
21,1,0,,0,INVALID,0,0,0,0
21,2,0,,0,INVALID,0,0,0,0
21,3,0,,0,INVALID,0,0,0,0
22,0,0,,0,INVALID,0,0,0,0
22,1,0,,0,INVALID,0,0,0,0
22,2,0,,0,INVALID,0,0,0,0
22,3,0,,0,INVALID,0,0,0,0
23,0,0,,0,INVALID,0,0,0,0
23,1,0,,0,INVALID,0,0,0,0
23,2,0,,0,INVALID,0,0,0,0
23,3,0,,0,INVALID,0,0,0,0
24,0,0,,0,INVALID,0,0,0,0
24,1,0,,0,INVALID,0,0,0,0
24,2,0,,0,INVALID,0,0,0,0
24,3,0,,0,INVALID,0,0,0,0
25,0,0,,0,INVALID,0,0,0,0
25,1,0,,0,INVALID,0,0,0,0
25,2,0,,0,INVALID,0,0,0,0
25,3,0,,0,INVALID,0,0,0,0
26,0,0,,0,INVALID,0,0,0,0
26,1,0,,0,INVALID,0,0,0,0
26,2,0,,0,INVALID,0,0,0,0
26,3,0,,0,INVALID,0,0,0,0
27,0,0,,0,INVALID,0,0,0,0
27,1,0,,0,INVALID,0,0,0,0
27,2,0,,0,INVALID,0,0,0,0
27,3,0,,0,INVALID,0,0,0,0
28,0,140100247125248,2,140100247125248,VALID,5546,5546,94315,94315
28,1,140100247125248,2,140100247125248,VALID,5546,5546,94315,94312
28,2,140100247125248,2,140100247125248,VALID,5546,5546,94315,94309
28,3,140100247125248,2,140100247125248,VALID,5546,5546,94315,94308
29,0,140100247091840,2,140100247091840,VALID,5192,5192,88630,88630
29,1,140100247091840,2,140100247091840,VALID,5192,5192,88630,88628
29,2,140100247091840,2,140100247091840,VALID,5192,5192,88630,88626
29,3,140100247091840,2,140100247091840,VALID,5192,5192,88630,88625
30,0,140100246931328,1,140100246931328,VALID,3046,3046,93952,91632
30,1,140100246931328,1,140100246931328,VALID,3046,3046,93952,92402
30,2,140100246931328,1,140100246931328,VALID,3046,3046,93952,93162
30,3,140100246931328,1,140100246931328,VALID,3046,3046,93952,93952
31,0,140100246700032,1,140100246700032,VALID,211,211,6767,2473
31,1,140100246700032,1,140100246700032,VALID,211,211,6767,4330
31,2,140100246700032,1,140100246700032,VALID,211,211,6767,5364
31,3,140100246700032,1,140100246700032,VALID,211,211,6767,6767
32,0,0,,0,INVALID,0,0,0,0
32,1,0,,0,INVALID,0,0,0,0
32,2,0,,0,INVALID,0,0,0,0
32,3,0,,0,INVALID,0,0,0,0
33,0,0,,0,INVALID,0,0,0,0
33,1,0,,0,INVALID,0,0,0,0
33,2,0,,0,INVALID,0,0,0,0
33,3,0,,0,INVALID,0,0,0,0
34,0,0,,0,INVALID,0,0,0,0
34,1,0,,0,INVALID,0,0,0,0
34,2,0,,0,INVALID,0,0,0,0
34,3,0,,0,INVALID,0,0,0,0
35,0,0,,0,INVALID,0,0,0,0
35,1,0,,0,INVALID,0,0,0,0
35,2,0,,0,INVALID,0,0,0,0
35,3,0,,0,INVALID,0,0,0,0
36,0,0,,0,INVALID,0,0,0,0
36,1,0,,0,INVALID,0,0,0,0
36,2,0,,0,INVALID,0,0,0,0
36,3,0,,0,INVALID,0,0,0,0
37,0,0,,0,INVALID,0,0,0,0
37,1,0,,0,INVALID,0,0,0,0
37,2,0,,0,INVALID,0,0,0,0
37,3,0,,0,INVALID,0,0,0,0
38,0,0,,0,INVALID,0,0,0,0
38,1,0,,0,INVALID,0,0,0,0
38,2,0,,0,INVALID,0,0,0,0
38,3,0,,0,INVALID,0,0,0,0
39,0,0,,0,INVALID,0,0,0,0
39,1,0,,0,INVALID,0,0,0,0
39,2,0,,0,INVALID,0,0,0,0
39,3,0,,0,INVALID,0,0,0,0
40,0,0,,0,INVALID,0,0,0,0
40,1,0,,0,INVALID,0,0,0,0
40,2,0,,0,INVALID,0,0,0,0
40,3,0,,0,INVALID,0,0,0,0
41,0,0,,0,INVALID,0,0,0,0
41,1,0,,0,INVALID,0,0,0,0
41,2,0,,0,INVALID,0,0,0,0
41,3,0,,0,INVALID,0,0,0,0
42,0,0,,0,INVALID,0,0,0,0
42,1,0,,0,INVALID,0,0,0,0
42,2,0,,0,INVALID,0,0,0,0
42,3,0,,0,INVALID,0,0,0,0
43,0,0,,0,INVALID,0,0,0,0
43,1,0,,0,INVALID,0,0,0,0
43,2,0,,0,INVALID,0,0,0,0
43,3,0,,0,INVALID,0,0,0,0
44,0,140100247124992,2,140100247124992,VALID,5530,5530,95950,95950
44,1,140100247124992,2,140100247124992,VALID,5530,5530,95950,95949
44,2,140100247124992,2,140100247124992,VALID,5530,5530,95950,95948
44,3,140100247124992,2,140100247124992,VALID,5530,5530,95950,95947
45,0,140100247092096,2,140100247092096,VALID,5208,5208,88307,88307
45,1,140100247092096,2,140100247092096,VALID,5208,5208,88307,88305
45,2,140100247092096,2,140100247092096,VALID,5208,5208,88307,88303
45,3,140100247092096,2,140100247092096,VALID,5208,5208,88307,88301
46,0,140100246931072,1,140100246931072,VALID,3030,3030,87700,85017
46,1,140100246931072,1,140100246931072,VALID,3030,3030,87700,85844
46,2,140100246931072,1,140100246931072,VALID,3030,3030,87700,86758
46,3,140100246931072,1,140100246931072,VALID,3030,3030,87700,87700
47,0,140100246700288,1,140100246700288,VALID,226,226,14053,11058
47,1,140100246700288,1,140100246700288,VALID,226,226,14053,12080
47,2,140100246700288,1,140100246700288,VALID,226,226,14053,13006
47,3,140100246700288,1,140100246700288,VALID,226,226,14053,14053
48,0,0,,0,INVALID,0,0,0,0
48,1,0,,0,INVALID,0,0,0,0
48,2,0,,0,INVALID,0,0,0,0
48,3,0,,0,INVALID,0,0,0,0
49,0,0,,0,INVALID,0,0,0,0
49,1,0,,0,INVALID,0,0,0,0
49,2,0,,0,INVALID,0,0,0,0
49,3,0,,0,INVALID,0,0,0,0
50,0,0,,0,INVALID,0,0,0,0
50,1,0,,0,INVALID,0,0,0,0
50,2,0,,0,INVALID,0,0,0,0
50,3,0,,0,INVALID,0,0,0,0
51,0,0,,0,INVALID,0,0,0,0
51,1,0,,0,INVALID,0,0,0,0
51,2,0,,0,INVALID,0,0,0,0
51,3,0,,0,INVALID,0,0,0,0
52,0,0,,0,INVALID,0,0,0,0
52,1,0,,0,INVALID,0,0,0,0
52,2,0,,0,INVALID,0,0,0,0
52,3,0,,0,INVALID,0,0,0,0
53,0,0,,0,INVALID,0,0,0,0
53,1,0,,0,INVALID,0,0,0,0
53,2,0,,0,INVALID,0,0,0,0
53,3,0,,0,INVALID,0,0,0,0
54,0,0,,0,INVALID,0,0,0,0
54,1,0,,0,INVALID,0,0,0,0
54,2,0,,0,INVALID,0,0,0,0
54,3,0,,0,INVALID,0,0,0,0
55,0,0,,0,INVALID,0,0,0,0
55,1,0,,0,INVALID,0,0,0,0
55,2,0,,0,INVALID,0,0,0,0
55,3,0,,0,INVALID,0,0,0,0
56,0,0,,0,INVALID,0,0,0,0
56,1,0,,0,INVALID,0,0,0,0
56,2,0,,0,INVALID,0,0,0,0
56,3,0,,0,INVALID,0,0,0,0
57,0,0,,0,INVALID,0,0,0,0
57,1,0,,0,INVALID,0,0,0,0
57,2,0,,0,INVALID,0,0,0,0
57,3,0,,0,INVALID,0,0,0,0
58,0,0,,0,INVALID,0,0,0,0
58,1,0,,0,INVALID,0,0,0,0
58,2,0,,0,INVALID,0,0,0,0
58,3,0,,0,INVALID,0,0,0,0
59,0,0,,0,INVALID,0,0,0,0
59,1,0,,0,INVALID,0,0,0,0
59,2,0,,0,INVALID,0,0,0,0
59,3,0,,0,INVALID,0,0,0,0
60,0,140100247125120,2,140100247125120,VALID,5538,5538,94612,94612
60,1,140100247125120,2,140100247125120,VALID,5538,5538,94612,94611
60,2,140100247125120,2,140100247125120,VALID,5538,5538,94612,94610
60,3,140100247125120,2,140100247125120,VALID,5538,5538,94612,94609
61,0,140100247091968,2,140100247091968,VALID,5200,5200,87805,87805
61,1,140100247091968,2,140100247091968,VALID,5200,5200,87805,87802
61,2,140100247091968,2,140100247091968,VALID,5200,5200,87805,87800
61,3,140100247091968,2,140100247091968,VALID,5200,5200,87805,87798
62,0,140100246930944,1,140100246930944,VALID,3022,3022,84111,81439
62,1,140100246930944,1,140100246930944,VALID,3022,3022,84111,82365
62,2,140100246930944,1,140100246930944,VALID,3022,3022,84111,83249
62,3,140100246930944,1,140100246930944,VALID,3022,3022,84111,84111
63,0,140100246700416,1,140100246700416,VALID,234,234,17722,15305
63,1,140100246700416,1,140100246700416,VALID,234,234,17722,16239
63,2,140100246700416,1,140100246700416,VALID,234,234,17722,17199
63,3,140100246700416,1,140100246700416,VALID,234,234,17722,17722
64,0,0,,0,INVALID,0,0,0,0
64,1,0,,0,INVALID,0,0,0,0
64,2,0,,0,INVALID,0,0,0,0
64,3,0,,0,INVALID,0,0,0,0
65,0,0,,0,INVALID,0,0,0,0
65,1,0,,0,INVALID,0,0,0,0
65,2,0,,0,INVALID,0,0,0,0
65,3,0,,0,INVALID,0,0,0,0
66,0,0,,0,INVALID,0,0,0,0
66,1,0,,0,INVALID,0,0,0,0
66,2,0,,0,INVALID,0,0,0,0
66,3,0,,0,INVALID,0,0,0,0
67,0,0,,0,INVALID,0,0,0,0
67,1,0,,0,INVALID,0,0,0,0
67,2,0,,0,INVALID,0,0,0,0
67,3,0,,0,INVALID,0,0,0,0
68,0,0,,0,INVALID,0,0,0,0
68,1,0,,0,INVALID,0,0,0,0
68,2,0,,0,INVALID,0,0,0,0
68,3,0,,0,INVALID,0,0,0,0
69,0,0,,0,INVALID,0,0,0,0
69,1,0,,0,INVALID,0,0,0,0
69,2,0,,0,INVALID,0,0,0,0
69,3,0,,0,INVALID,0,0,0,0
70,0,0,,0,INVALID,0,0,0,0
70,1,0,,0,INVALID,0,0,0,0
70,2,0,,0,INVALID,0,0,0,0
70,3,0,,0,INVALID,0,0,0,0
71,0,0,,0,INVALID,0,0,0,0
71,1,0,,0,INVALID,0,0,0,0
71,2,0,,0,INVALID,0,0,0,0
71,3,0,,0,INVALID,0,0,0,0
72,0,0,,0,INVALID,0,0,0,0
72,1,0,,0,INVALID,0,0,0,0
72,2,0,,0,INVALID,0,0,0,0
72,3,0,,0,INVALID,0,0,0,0
73,0,0,,0,INVALID,0,0,0,0
73,1,0,,0,INVALID,0,0,0,0
73,2,0,,0,INVALID,0,0,0,0
73,3,0,,0,INVALID,0,0,0,0
74,0,0,,0,INVALID,0,0,0,0
74,1,0,,0,INVALID,0,0,0,0
74,2,0,,0,INVALID,0,0,0,0
74,3,0,,0,INVALID,0,0,0,0
75,0,140100247296512,17,140100247296512,VALID,13774,13774,13779,13774
75,1,140100247296512,17,140100247296512,VALID,13774,13774,13779,13775
75,2,140100247296512,17,140100247296512,VALID,13774,13774,13779,13777
75,3,140100247296512,17,140100247296512,VALID,13774,13774,13779,13779
76,0,140100247125888,2,140100247125888,VALID,5586,5586,95079,95079
76,1,140100247125888,2,140100247125888,VALID,5586,5586,95079,95078
76,2,140100247125888,2,140100247125888,VALID,5586,5586,95079,95076
76,3,140100247125888,2,140100247125888,VALID,5586,5586,95079,95074
77,0,140100247091200,2,140100247091200,VALID,5152,5152,89969,89969
77,1,140100247091200,2,140100247091200,VALID,5152,5152,89969,89968
77,2,140100247091200,2,140100247091200,VALID,5152,5152,89969,89967
77,3,140100247091200,2,140100247091200,VALID,5152,5152,89969,89966
78,0,140100246930688,1,140100246930688,VALID,3006,3006,77404,74011
78,1,140100246930688,1,140100246930688,VALID,3006,3006,77404,74573
78,2,140100246930688,1,140100246930688,VALID,3006,3006,77404,75669
78,3,140100246930688,1,140100246930688,VALID,3006,3006,77404,77404
79,0,140100246700672,1,140100246700672,VALID,250,250,25396,22275
79,1,140100246700672,1,140100246700672,VALID,250,250,25396,23532
79,2,140100246700672,1,140100246700672,VALID,250,250,25396,24265
79,3,140100246700672,1,140100246700672,VALID,250,250,25396,25396
80,0,0,,0,INVALID,0,0,0,0
80,1,0,,0,INVALID,0,0,0,0
80,2,0,,0,INVALID,0,0,0,0
80,3,0,,0,INVALID,0,0,0,0
81,0,0,,0,INVALID,0,0,0,0
81,1,0,,0,INVALID,0,0,0,0
81,2,0,,0,INVALID,0,0,0,0
81,3,0,,0,INVALID,0,0,0,0
82,0,0,,0,INVALID,0,0,0,0
82,1,0,,0,INVALID,0,0,0,0
82,2,0,,0,INVALID,0,0,0,0
82,3,0,,0,INVALID,0,0,0,0
83,0,0,,0,INVALID,0,0,0,0
83,1,0,,0,INVALID,0,0,0,0
83,2,0,,0,INVALID,0,0,0,0
83,3,0,,0,INVALID,0,0,0,0
84,0,0,,0,INVALID,0,0,0,0
84,1,0,,0,INVALID,0,0,0,0
84,2,0,,0,INVALID,0,0,0,0
84,3,0,,0,INVALID,0,0,0,0
85,0,0,,0,INVALID,0,0,0,0
85,1,0,,0,INVALID,0,0,0,0
85,2,0,,0,INVALID,0,0,0,0
85,3,0,,0,INVALID,0,0,0,0
86,0,0,,0,INVALID,0,0,0,0
86,1,0,,0,INVALID,0,0,0,0
86,2,0,,0,INVALID,0,0,0,0
86,3,0,,0,INVALID,0,0,0,0
87,0,0,,0,INVALID,0,0,0,0
87,1,0,,0,INVALID,0,0,0,0
87,2,0,,0,INVALID,0,0,0,0
87,3,0,,0,INVALID,0,0,0,0
88,0,0,,0,INVALID,0,0,0,0
88,1,0,,0,INVALID,0,0,0,0
88,2,0,,0,INVALID,0,0,0,0
88,3,0,,0,INVALID,0,0,0,0
89,0,0,,0,INVALID,0,0,0,0
89,1,0,,0,INVALID,0,0,0,0
89,2,0,,0,INVALID,0,0,0,0
89,3,0,,0,INVALID,0,0,0,0
90,0,0,,0,INVALID,0,0,0,0
90,1,0,,0,INVALID,0,0,0,0
90,2,0,,0,INVALID,0,0,0,0
90,3,0,,0,INVALID,0,0,0,0
91,0,0,,0,INVALID,0,0,0,0
91,1,0,,0,INVALID,0,0,0,0
91,2,0,,0,INVALID,0,0,0,0
91,3,0,,0,INVALID,0,0,0,0
92,0,140100247125760,2,140100247125760,VALID,5578,5578,94324,94324
92,1,140100247125760,2,140100247125760,VALID,5578,5578,94324,94323
92,2,140100247125760,2,140100247125760,VALID,5578,5578,94324,94322
92,3,140100247125760,2,140100247125760,VALID,5578,5578,94324,94321
93,0,140100247091328,2,140100247091328,VALID,5160,5160,88181,88181
93,1,140100247091328,2,140100247091328,VALID,5160,5160,88181,88179
93,2,140100247091328,2,140100247091328,VALID,5160,5160,88181,88177
93,3,140100247091328,2,140100247091328,VALID,5160,5160,88181,88176
94,0,140100246930816,1,140100246930816,VALID,3014,3014,80566,77883
94,1,140100246930816,1,140100246930816,VALID,3014,3014,80566,78857
94,2,140100246930816,1,140100246930816,VALID,3014,3014,80566,79705
94,3,140100246930816,1,140100246930816,VALID,3014,3014,80566,80566
95,0,140100246700544,1,140100246700544,VALID,242,242,21585,18526
95,1,140100246700544,1,140100246700544,VALID,242,242,21585,19555
95,2,140100246700544,1,140100246700544,VALID,242,242,21585,20641
95,3,140100246700544,1,140100246700544,VALID,242,242,21585,21585
96,0,0,,0,INVALID,0,0,0,0
96,1,0,,0,INVALID,0,0,0,0
96,2,0,,0,INVALID,0,0,0,0
96,3,0,,0,INVALID,0,0,0,0
97,0,0,,0,INVALID,0,0,0,0
97,1,0,,0,INVALID,0,0,0,0
97,2,0,,0,INVALID,0,0,0,0
97,3,0,,0,INVALID,0,0,0,0
98,0,0,,0,INVALID,0,0,0,0
98,1,0,,0,INVALID,0,0,0,0
98,2,0,,0,INVALID,0,0,0,0
98,3,0,,0,INVALID,0,0,0,0
99,0,0,,0,INVALID,0,0,0,0
99,1,0,,0,INVALID,0,0,0,0
99,2,0,,0,INVALID,0,0,0,0
99,3,0,,0,INVALID,0,0,0,0
100,0,0,,0,INVALID,0,0,0,0
100,1,0,,0,INVALID,0,0,0,0
100,2,0,,0,INVALID,0,0,0,0
100,3,0,,0,INVALID,0,0,0,0
101,0,0,,0,INVALID,0,0,0,0
101,1,0,,0,INVALID,0,0,0,0
101,2,0,,0,INVALID,0,0,0,0
101,3,0,,0,INVALID,0,0,0,0
102,0,0,,0,INVALID,0,0,0,0
102,1,0,,0,INVALID,0,0,0,0
102,2,0,,0,INVALID,0,0,0,0
102,3,0,,0,INVALID,0,0,0,0
103,0,0,,0,INVALID,0,0,0,0
103,1,0,,0,INVALID,0,0,0,0
103,2,0,,0,INVALID,0,0,0,0
103,3,0,,0,INVALID,0,0,0,0
104,0,0,,0,INVALID,0,0,0,0
104,1,0,,0,INVALID,0,0,0,0
104,2,0,,0,INVALID,0,0,0,0
104,3,0,,0,INVALID,0,0,0,0
105,0,0,,0,INVALID,0,0,0,0
105,1,0,,0,INVALID,0,0,0,0
105,2,0,,0,INVALID,0,0,0,0
105,3,0,,0,INVALID,0,0,0,0
106,0,0,,0,INVALID,0,0,0,0
106,1,0,,0,INVALID,0,0,0,0
106,2,0,,0,INVALID,0,0,0,0
106,3,0,,0,INVALID,0,0,0,0
107,0,0,,0,INVALID,0,0,0,0
107,1,0,,0,INVALID,0,0,0,0
107,2,0,,0,INVALID,0,0,0,0
107,3,0,,0,INVALID,0,0,0,0
108,0,140100247125504,2,140100247125504,VALID,5562,5562,95956,95956
108,1,140100247125504,2,140100247125504,VALID,5562,5562,95956,95955
108,2,140100247125504,2,140100247125504,VALID,5562,5562,95956,95954
108,3,140100247125504,2,140100247125504,VALID,5562,5562,95956,95953
109,0,140100247091584,2,140100247091584,VALID,5176,5176,88280,88280
109,1,140100247091584,2,140100247091584,VALID,5176,5176,88280,88278
109,2,140100247091584,2,140100247091584,VALID,5176,5176,88280,88276
109,3,140100247091584,2,140100247091584,VALID,5176,5176,88280,88274
110,0,140100246930560,1,140100246930560,VALID,2998,2998,72505,69264
110,1,140100246930560,1,140100246930560,VALID,2998,2998,72505,70348
110,2,140100246930560,1,140100246930560,VALID,2998,2998,72505,71406
110,3,140100246930560,1,140100246930560,VALID,2998,2998,72505,72505
111,0,140100246700800,1,140100246700800,VALID,258,258,29032,26216
111,1,140100246700800,1,140100246700800,VALID,258,258,29032,27124
111,2,140100246700800,1,140100246700800,VALID,258,258,29032,28080
111,3,140100246700800,1,140100246700800,VALID,258,258,29032,29032
112,0,0,,0,INVALID,0,0,0,0
112,1,0,,0,INVALID,0,0,0,0
112,2,0,,0,INVALID,0,0,0,0
112,3,0,,0,INVALID,0,0,0,0
113,0,0,,0,INVALID,0,0,0,0
113,1,0,,0,INVALID,0,0,0,0
113,2,0,,0,INVALID,0,0,0,0
113,3,0,,0,INVALID,0,0,0,0
114,0,0,,0,INVALID,0,0,0,0
114,1,0,,0,INVALID,0,0,0,0
114,2,0,,0,INVALID,0,0,0,0
114,3,0,,0,INVALID,0,0,0,0
115,0,0,,0,INVALID,0,0,0,0
115,1,0,,0,INVALID,0,0,0,0
115,2,0,,0,INVALID,0,0,0,0
115,3,0,,0,INVALID,0,0,0,0
116,0,0,,0,INVALID,0,0,0,0
116,1,0,,0,INVALID,0,0,0,0
116,2,0,,0,INVALID,0,0,0,0
116,3,0,,0,INVALID,0,0,0,0
117,0,0,,0,INVALID,0,0,0,0
117,1,0,,0,INVALID,0,0,0,0
117,2,0,,0,INVALID,0,0,0,0
117,3,0,,0,INVALID,0,0,0,0
118,0,0,,0,INVALID,0,0,0,0
118,1,0,,0,INVALID,0,0,0,0
118,2,0,,0,INVALID,0,0,0,0
118,3,0,,0,INVALID,0,0,0,0
119,0,0,,0,INVALID,0,0,0,0
119,1,0,,0,INVALID,0,0,0,0
119,2,0,,0,INVALID,0,0,0,0
119,3,0,,0,INVALID,0,0,0,0
120,0,0,,0,INVALID,0,0,0,0
120,1,0,,0,INVALID,0,0,0,0
120,2,0,,0,INVALID,0,0,0,0
120,3,0,,0,INVALID,0,0,0,0
121,0,0,,0,INVALID,0,0,0,0
121,1,0,,0,INVALID,0,0,0,0
121,2,0,,0,INVALID,0,0,0,0
121,3,0,,0,INVALID,0,0,0,0
122,0,0,,0,INVALID,0,0,0,0
122,1,0,,0,INVALID,0,0,0,0
122,2,0,,0,INVALID,0,0,0,0
122,3,0,,0,INVALID,0,0,0,0
123,0,0,,0,INVALID,0,0,0,0
123,1,0,,0,INVALID,0,0,0,0
123,2,0,,0,INVALID,0,0,0,0
123,3,0,,0,INVALID,0,0,0,0
124,0,140100247125632,2,140100247125632,VALID,5570,5570,94635,94635
124,1,140100247125632,2,140100247125632,VALID,5570,5570,94635,94634
124,2,140100247125632,2,140100247125632,VALID,5570,5570,94635,94633
124,3,140100247125632,2,140100247125632,VALID,5570,5570,94635,94632
125,0,140100247091456,2,140100247091456,VALID,5168,5168,87770,87770
125,1,140100247091456,2,140100247091456,VALID,5168,5168,87770,87767
125,2,140100247091456,2,140100247091456,VALID,5168,5168,87770,87765
125,3,140100247091456,2,140100247091456,VALID,5168,5168,87770,87764
126,0,140100246930432,1,140100246930432,VALID,2990,2990,67970,62571
126,1,140100246930432,1,140100246930432,VALID,2990,2990,67970,64679
126,2,140100246930432,1,140100246930432,VALID,2990,2990,67970,66266
126,3,140100246930432,1,140100246930432,VALID,2990,2990,67970,67970
127,0,140100246700928,1,140100246700928,VALID,266,266,33402,30554
127,1,140100246700928,1,140100246700928,VALID,266,266,33402,31565
127,2,140100246700928,1,140100246700928,VALID,266,266,33402,32550
127,3,140100246700928,1,140100246700928,VALID,266,266,33402,33402
128,0,0,,0,INVALID,0,0,0,0
128,1,0,,0,INVALID,0,0,0,0
128,2,0,,0,INVALID,0,0,0,0
128,3,0,,0,INVALID,0,0,0,0
129,0,0,,0,INVALID,0,0,0,0
129,1,0,,0,INVALID,0,0,0,0
129,2,0,,0,INVALID,0,0,0,0
129,3,0,,0,INVALID,0,0,0,0
130,0,0,,0,INVALID,0,0,0,0
130,1,0,,0,INVALID,0,0,0,0
130,2,0,,0,INVALID,0,0,0,0
130,3,0,,0,INVALID,0,0,0,0
131,0,0,,0,INVALID,0,0,0,0
131,1,0,,0,INVALID,0,0,0,0
131,2,0,,0,INVALID,0,0,0,0
131,3,0,,0,INVALID,0,0,0,0
132,0,0,,0,INVALID,0,0,0,0
132,1,0,,0,INVALID,0,0,0,0
132,2,0,,0,INVALID,0,0,0,0
132,3,0,,0,INVALID,0,0,0,0
133,0,0,,0,INVALID,0,0,0,0
133,1,0,,0,INVALID,0,0,0,0
133,2,0,,0,INVALID,0,0,0,0
133,3,0,,0,INVALID,0,0,0,0
134,0,0,,0,INVALID,0,0,0,0
134,1,0,,0,INVALID,0,0,0,0
134,2,0,,0,INVALID,0,0,0,0
134,3,0,,0,INVALID,0,0,0,0
135,0,0,,0,INVALID,0,0,0,0
135,1,0,,0,INVALID,0,0,0,0
135,2,0,,0,INVALID,0,0,0,0
135,3,0,,0,INVALID,0,0,0,0
136,0,0,,0,INVALID,0,0,0,0
136,1,0,,0,INVALID,0,0,0,0
136,2,0,,0,INVALID,0,0,0,0
136,3,0,,0,INVALID,0,0,0,0
137,0,0,,0,INVALID,0,0,0,0
137,1,0,,0,INVALID,0,0,0,0
137,2,0,,0,INVALID,0,0,0,0
137,3,0,,0,INVALID,0,0,0,0
138,0,0,,0,INVALID,0,0,0,0
138,1,0,,0,INVALID,0,0,0,0
138,2,0,,0,INVALID,0,0,0,0
138,3,0,,0,INVALID,0,0,0,0
139,0,140100247302144,28,140100247302144,VALID,18295,18295,18300,18295
139,1,140100247302144,28,140100247302144,VALID,18295,18295,18300,18296
