line_id,sector,tag,allocation_id,block_addr,status,alloc_time,sector_alloc_time,last_access_time,last_sector_access_time
10,2,140100247165952,2,140100247165952,VALID,99740,99740,99755,99753
10,3,140100247165952,2,140100247165952,VALID,99740,99740,99755,99752
11,0,140100247187456,2,140100247187456,VALID,98487,98487,102469,102469
11,1,140100247187456,2,140100247187456,VALID,98487,98487,102469,102468
11,2,140100247187456,2,140100247187456,VALID,98487,98487,102469,102467
11,3,140100247187456,2,140100247187456,VALID,98487,98487,102469,102466
12,0,140100247184384,2,140100247184384,VALID,97853,97853,102074,102074
12,1,140100247184384,2,140100247184384,VALID,97853,97853,102074,102073
12,2,140100247184384,2,140100247184384,VALID,97853,97853,102074,102072
12,3,140100247184384,2,140100247184384,VALID,97853,97853,102074,102071
13,0,140100247147008,2,140100247147008,VALID,96689,96689,96736,96736
13,1,140100247147008,2,140100247147008,VALID,96689,96689,96736,96735
13,2,140100247147008,2,140100247147008,VALID,96689,96689,96736,96734
13,3,140100247147008,2,140100247147008,VALID,96689,96689,96736,96733
14,0,140100247222784,2,140100247222784,VALID,98635,98635,106147,106147
14,1,140100247222784,2,140100247222784,VALID,98635,98635,106147,106146
14,2,140100247222784,2,140100247222784,VALID,98635,98635,106147,106145
14,3,140100247222784,2,140100247222784,VALID,98635,98635,106147,106144
15,0,140100246765440,1,140100246765440,VALID,104605,104605,106139,104889
15,1,140100246765440,1,140100246765440,VALID,104605,104605,106139,105306
15,2,140100246765440,1,140100246765440,VALID,104605,104605,106139,105723
15,3,140100246765440,1,140100246765440,VALID,104605,104605,106139,106139
16,0,140100246763136,1,140100246763136,VALID,100982,100982,102674,101293
16,1,140100246763136,1,140100246763136,VALID,100982,100982,102674,101773
16,2,140100246763136,1,140100246763136,VALID,100982,100982,102674,102216
16,3,140100246763136,1,140100246763136,VALID,100982,100982,102674,102674
17,0,140100247199744,2,140100247199744,VALID,100504,100504,103780,103780
17,1,140100247199744,2,140100247199744,VALID,100504,100504,103780,103779
17,2,140100247199744,2,140100247199744,VALID,100504,100504,103780,103778
17,3,140100247199744,2,140100247199744,VALID,100504,100504,103780,103777
18,0,140100247179776,2,140100247179776,VALID,97145,97145,101590,101590
18,1,140100247179776,2,140100247179776,VALID,97145,97145,101590,101589
18,2,140100247179776,2,140100247179776,VALID,97145,97145,101590,101588
18,3,140100247179776,2,140100247179776,VALID,97145,97145,101590,101587
19,0,140100247190016,2,140100247190016,VALID,98848,98848,102766,102766
19,1,140100247190016,2,140100247190016,VALID,98848,98848,102766,102765
19,2,140100247190016,2,140100247190016,VALID,98848,98848,102766,102764
19,3,140100247190016,2,140100247190016,VALID,98848,98848,102766,102763
20,0,140100246755200,1,140100246755200,VALID,101690,101690,103322,101994
20,1,140100246755200,1,140100246755200,VALID,101690,101690,103322,102429
20,2,140100246755200,1,140100246755200,VALID,101690,101690,103322,102880
20,3,140100246755200,1,140100246755200,VALID,101690,101690,103322,103322
21,0,140100247174656,2,140100247174656,VALID,96163,96163,100987,100987
21,1,140100247174656,2,140100247174656,VALID,96163,96163,100987,100986
21,2,140100247174656,2,140100247174656,VALID,96163,96163,100987,100985
21,3,140100247174656,2,140100247174656,VALID,96163,96163,100987,100984
22,0,140100247193600,2,140100247193600,VALID,99499,99499,103206,103206
22,1,140100247193600,2,140100247193600,VALID,99499,99499,103206,103205
22,2,140100247193600,2,140100247193600,VALID,99499,99499,103206,103204
22,3,140100247193600,2,140100247193600,VALID,99499,99499,103206,103203
23,0,140100247154176,2,140100247154176,VALID,97737,97737,97776,97776
23,1,140100247154176,2,140100247154176,VALID,97737,97737,97776,97775
23,2,140100247154176,2,140100247154176,VALID,97737,97737,97776,97774
23,3,140100247154176,2,140100247154176,VALID,97737,97737,97776,97773
24,0,140100247209472,2,140100247209472,VALID,96265,96265,104635,104635
24,1,140100247209472,2,140100247209472,VALID,96265,96265,104635,104634
24,2,140100247209472,2,140100247209472,VALID,96265,96265,104635,104633
24,3,140100247209472,2,140100247209472,VALID,96265,96265,104635,104632
25,0,140100247198720,2,140100247198720,VALID,100194,100194,103653,103653
25,1,140100247198720,2,140100247198720,VALID,100194,100194,103653,103652
25,2,140100247198720,2,140100247198720,VALID,100194,100194,103653,103651
25,3,140100247198720,2,140100247198720,VALID,100194,100194,103653,103650
26,0,140100247172096,2,140100247172096,VALID,95811,95811,100625,100625
26,1,140100247172096,2,140100247172096,VALID,95811,95811,100625,100624
26,2,140100247172096,2,140100247172096,VALID,95811,95811,100625,100623
26,3,140100247172096,2,140100247172096,VALID,95811,95811,100625,100622
27,0,140100247217152,2,140100247217152,VALID,97616,97616,105461,105461
27,1,140100247217152,2,140100247217152,VALID,97616,97616,105461,105460
27,2,140100247217152,2,140100247217152,VALID,97616,97616,105461,105459
27,3,140100247217152,2,140100247217152,VALID,97616,97616,105461,105458
28,0,140100247160832,2,140100247160832,VALID,99050,99050,99065,99065
28,1,140100247160832,2,140100247160832,VALID,99050,99050,99065,99064
28,2,140100247160832,2,140100247160832,VALID,99050,99050,99065,99063
28,3,140100247160832,2,140100247160832,VALID,99050,99050,99065,99062
29,0,140100247192064,2,140100247192064,VALID,99168,99168,102936,102936
29,1,140100247192064,2,140100247192064,VALID,99168,99168,102936,102935
29,2,140100247192064,2,140100247192064,VALID,99168,99168,102936,102934
29,3,140100247192064,2,140100247192064,VALID,99168,99168,102936,102933
30,0,140100247219712,2,140100247219712,VALID,97979,97979,105749,105749
30,1,140100247219712,2,140100247219712,VALID,97979,97979,105749,105748
30,2,140100247219712,2,140100247219712,VALID,97979,97979,105749,105747
30,3,140100247219712,2,140100247219712,VALID,97979,97979,105749,105746
31,0,140100247154688,2,140100247154688,VALID,98033,98033,98108,98108
31,1,140100247154688,2,140100247154688,VALID,98033,98033,98108,98107
31,2,140100247154688,2,140100247154688,VALID,98033,98033,98108,98106
31,3,140100247154688,2,140100247154688,VALID,98033,98033,98108,98105
32,0,140100247166976,2,140100247166976,VALID,95095,95095,100093,100093
32,1,140100247166976,2,140100247166976,VALID,95095,95095,100093,100092
32,2,140100247166976,2,140100247166976,VALID,95095,95095,100093,100091
32,3,140100247166976,2,140100247166976,VALID,95095,95095,100093,100090
33,0,140100247157248,2,140100247157248,VALID,98392,98392,98439,98439
33,1,140100247157248,2,140100247157248,VALID,98392,98392,98439,98438
33,2,140100247157248,2,140100247157248,VALID,98392,98392,98439,98437
33,3,140100247157248,2,140100247157248,VALID,98392,98392,98439,98436
34,0,140100247220224,2,140100247220224,VALID,98253,98253,105864,105864
34,1,140100247220224,2,140100247220224,VALID,98253,98253,105864,105863
34,2,140100247220224,2,140100247220224,VALID,98253,98253,105864,105862
34,3,140100247220224,2,140100247220224,VALID,98253,98253,105864,105861
35,0,140100246760960,1,140100246760960,VALID,98694,98694,100741,99069
35,1,140100246760960,1,140100246760960,VALID,98694,98694,100741,99723
35,2,140100246760960,1,140100246760960,VALID,98694,98694,100741,100306
35,3,140100246760960,1,140100246760960,VALID,98694,98694,100741,100741
36,0,140100247214080,2,140100247214080,VALID,97253,97253,105304,105304
36,1,140100247214080,2,140100247214080,VALID,97253,97253,105304,105303
36,2,140100247214080,2,140100247214080,VALID,97253,97253,105304,105302
36,3,140100247214080,2,140100247214080,VALID,97253,97253,105304,105301
37,0,140100247169536,2,140100247169536,VALID,95456,95456,100368,100368
37,1,140100247169536,2,140100247169536,VALID,95456,95456,100368,100367
37,2,140100247169536,2,140100247169536,VALID,95456,95456,100368,100366
37,3,140100247169536,2,140100247169536,VALID,95456,95456,100368,100365
38,0,140100247164416,2,140100247164416,VALID,99424,99424,99449,99449
38,1,140100247164416,2,140100247164416,VALID,99424,99424,99449,99448
38,2,140100247164416,2,140100247164416,VALID,99424,99424,99449,99447
38,3,140100247164416,2,140100247164416,VALID,99424,99424,99449,99446
39,0,140100247178240,2,140100247178240,VALID,96825,96825,101395,101395
39,1,140100247178240,2,140100247178240,VALID,96825,96825,101395,101394
39,2,140100247178240,2,140100247178240,VALID,96825,96825,101395,101393
39,3,140100247178240,2,140100247178240,VALID,96825,96825,101395,101392
40,0,140100247159296,2,140100247159296,VALID,98731,98731,98772,98772
40,1,140100247159296,2,140100247159296,VALID,98731,98731,98772,98771
40,2,140100247159296,2,140100247159296,VALID,98731,98731,98772,98770
40,3,140100247159296,2,140100247159296,VALID,98731,98731,98772,98769
41,0,140100247148544,2,140100247148544,VALID,97014,97014,97037,97037
41,1,140100247148544,2,140100247148544,VALID,97014,97014,97037,97036
41,2,140100247148544,2,140100247148544,VALID,97014,97014,97037,97035
41,3,140100247148544,2,140100247148544,VALID,97014,97014,97037,97034
42,0,140100247145472,2,140100247145472,VALID,96374,96374,96407,96407
42,1,140100247145472,2,140100247145472,VALID,96374,96374,96407,96406
42,2,140100247145472,2,140100247145472,VALID,96374,96374,96407,96405
42,3,140100247145472,2,140100247145472,VALID,96374,96374,96407,96404
43,0,140100246753024,1,140100246753024,VALID,99134,99134,101508,99514
43,1,140100246753024,1,140100246753024,VALID,99134,99134,101508,100181
43,2,140100246753024,1,140100246753024,VALID,99134,99134,101508,100891
43,3,140100246753024,1,140100246753024,VALID,99134,99134,101508,101508
44,0,140100247181312,2,140100247181312,VALID,97482,97482,101864,101864
44,1,140100247181312,2,140100247181312,VALID,97482,97482,101864,101863
44,2,140100247181312,2,140100247181312,VALID,97482,97482,101864,101862
44,3,140100247181312,2,140100247181312,VALID,97482,97482,101864,101861
45,0,140100246744960,1,140100246744960,VALID,96219,96219,98618,96566
45,1,140100246744960,1,140100246744960,VALID,96219,96219,98618,97266
45,2,140100246744960,1,140100246744960,VALID,96219,96219,98618,97932
45,3,140100246744960,1,140100246744960,VALID,96219,96219,98618,98618
46,0,140100247186944,2,140100247186944,VALID,98205,98205,102342,102342
46,1,140100247186944,2,140100247186944,VALID,98205,98205,102342,102341
46,2,140100247186944,2,140100247186944,VALID,98205,98205,102342,102340
46,3,140100247186944,2,140100247186944,VALID,98205,98205,102342,102339
47,0,140100246759168,1,140100246759168,VALID,102701,102701,104263,102990
47,1,140100246759168,1,140100246759168,VALID,102701,102701,104263,103429
47,2,140100246759168,1,140100246759168,VALID,102701,102701,104263,103846
47,3,140100246759168,1,140100246759168,VALID,102701,102701,104263,104263
48,0,140100247158272,2,140100247158272,VALID,98416,98416,98453,98453
48,1,140100247158272,2,140100247158272,VALID,98416,98416,98453,98452
48,2,140100247158272,2,140100247158272,VALID,98416,98416,98453,98451
48,3,140100247158272,2,140100247158272,VALID,98416,98416,98453,98450
49,0,140100247215104,2,140100247215104,VALID,97287,97287,105318,105318
49,1,140100247215104,2,140100247215104,VALID,97287,97287,105318,105317
49,2,140100247215104,2,140100247215104,VALID,97287,97287,105318,105316
49,3,140100247215104,2,140100247215104,VALID,97287,97287,105318,105315
50,0,140100247160320,2,140100247160320,VALID,98757,98757,98792,98792
50,1,140100247160320,2,140100247160320,VALID,98757,98757,98792,98791
50,2,140100247160320,2,140100247160320,VALID,98757,98757,98792,98790
50,3,140100247160320,2,140100247160320,VALID,98757,98757,98792,98789
51,0,140100247149568,2,140100247149568,VALID,97056,97056,97077,97077
51,1,140100247149568,2,140100247149568,VALID,97056,97056,97077,97076
51,2,140100247149568,2,140100247149568,VALID,97056,97056,97077,97075
51,3,140100247149568,2,140100247149568,VALID,97056,97056,97077,97074
52,0,140100247153152,2,140100247153152,VALID,97713,97713,97762,97762
52,1,140100247153152,2,140100247153152,VALID,97713,97713,97762,97761
52,2,140100247153152,2,140100247153152,VALID,97713,97713,97762,97760
52,3,140100247153152,2,140100247153152,VALID,97713,97713,97762,97759
53,0,140100247203840,2,140100247203840,VALID,101166,101166,104197,104197
53,1,140100247203840,2,140100247203840,VALID,101166,101166,104197,104196
53,2,140100247203840,2,140100247203840,VALID,101166,101166,104197,104195
53,3,140100247203840,2,140100247203840,VALID,101166,101166,104197,104194
54,0,140100247163392,2,140100247163392,VALID,99392,99392,99407,99407
54,1,140100247163392,2,140100247163392,VALID,99392,99392,99407,99406
54,2,140100247163392,2,140100247163392,VALID,99392,99392,99407,99405
54,3,140100247163392,2,140100247163392,VALID,99392,99392,99407,99404
55,0,140100247155712,2,140100247155712,VALID,98069,98069,98100,98100
55,1,140100247155712,2,140100247155712,VALID,98069,98069,98100,98099
55,2,140100247155712,2,140100247155712,VALID,98069,98069,98100,98098
55,3,140100247155712,2,140100247155712,VALID,98069,98069,98100,98097
56,0,140100247194624,2,140100247194624,VALID,99531,99531,103220,103220
56,1,140100247194624,2,140100247194624,VALID,99531,99531,103220,103219
56,2,140100247194624,2,140100247194624,VALID,99531,99531,103220,103218
56,3,140100247194624,2,140100247194624,VALID,99531,99531,103220,103217
57,0,140100247196160,2,140100247196160,VALID,99843,99843,103374,103374
57,1,140100247196160,2,140100247196160,VALID,99843,99843,103374,103373
57,2,140100247196160,2,140100247196160,VALID,99843,99843,103374,103372
57,3,140100247196160,2,140100247196160,VALID,99843,99843,103374,103371
58,0,140100247191040,2,140100247191040,VALID,98872,98872,102779,102779
58,1,140100247191040,2,140100247191040,VALID,98872,98872,102779,102778
58,2,140100247191040,2,140100247191040,VALID,98872,98872,102779,102777
58,3,140100247191040,2,140100247191040,VALID,98872,98872,102779,102776
59,0,140100246763264,1,140100246763264,VALID,102817,102817,104387,103142
59,1,140100246763264,1,140100246763264,VALID,102817,102817,104387,103547
59,2,140100246763264,1,140100246763264,VALID,102817,102817,104387,103966
59,3,140100246763264,1,140100246763264,VALID,102817,102817,104387,104387
60,0,140100247150592,2,140100247150592,VALID,97349,97349,97368,97368
60,1,140100247150592,2,140100247150592,VALID,97349,97349,97368,97367
60,2,140100247150592,2,140100247150592,VALID,97349,97349,97368,97366
60,3,140100247150592,2,140100247150592,VALID,97349,97349,97368,97365
61,0,140100246753152,1,140100246753152,VALID,101694,101694,103338,102020
61,1,140100246753152,1,140100246753152,VALID,101694,101694,103338,102449
61,2,140100246753152,1,140100246753152,VALID,101694,101694,103338,102916
61,3,140100246753152,1,140100246753152,VALID,101694,101694,103338,103338
62,0,140100247213568,2,140100247213568,VALID,96951,96951,105051,105051
62,1,140100247213568,2,140100247213568,VALID,96951,96951,105051,105050
62,2,140100247213568,2,140100247213568,VALID,96951,96951,105051,105049
62,3,140100247213568,2,140100247213568,VALID,96951,96951,105051,105048
63,0,140100247223808,2,140100247223808,VALID,98663,98663,106160,106160
63,1,140100247223808,2,140100247223808,VALID,98663,98663,106160,106159
63,2,140100247223808,2,140100247223808,VALID,98663,98663,106160,106158
63,3,140100247223808,2,140100247223808,VALID,98663,98663,106160,106157
64,0,140100247175680,2,140100247175680,VALID,96460,96460,101115,101115
64,1,140100247175680,2,140100247175680,VALID,96460,96460,101115,101114
64,2,140100247175680,2,140100247175680,VALID,96460,96460,101115,101113
64,3,140100247175680,2,140100247175680,VALID,96460,96460,101115,101112
65,0,140100247168000,2,140100247168000,VALID,95129,95129,100085,100085
65,1,140100247168000,2,140100247168000,VALID,95129,95129,100085,100084
65,2,140100247168000,2,140100247168000,VALID,95129,95129,100085,100083
65,3,140100247168000,2,140100247168000,VALID,95129,95129,100085,100082
66,0,140100246759296,1,140100246759296,VALID,104397,104397,105934,104681
66,1,140100246759296,1,140100246759296,VALID,104397,104397,105934,105100
66,2,140100246759296,1,140100246759296,VALID,104397,104397,105934,105517
66,3,140100246759296,1,140100246759296,VALID,104397,104397,105934,105934
67,0,140100246761088,1,140100246761088,VALID,100926,100926,102656,101269
67,1,140100246761088,1,140100246761088,VALID,100926,100926,102656,101771
67,2,140100246761088,1,140100246761088,VALID,100926,100926,102656,102204
67,3,140100246761088,1,140100246761088,VALID,100926,100926,102656,102656
68,0,140100246760832,1,140100246760832,VALID,95990,95990,98385,96351
68,1,140100246760832,1,140100246760832,VALID,95990,95990,98385,97029
68,2,140100246760832,1,140100246760832,VALID,95990,95990,98385,97772
68,3,140100246760832,1,140100246760832,VALID,95990,95990,98385,98385
69,0,140100247221248,2,140100247221248,VALID,98301,98301,105878,105878
69,1,140100247221248,2,140100247221248,VALID,98301,98301,105878,105877
69,2,140100247221248,2,140100247221248,VALID,98301,98301,105878,105876
69,3,140100247221248,2,140100247221248,VALID,98301,98301,105878,105875
70,0,140100246765056,1,140100246765056,VALID,98707,98707,100949,99125
70,1,140100246765056,1,140100246765056,VALID,98707,98707,100949,99783
70,2,140100246765056,1,140100246765056,VALID,98707,98707,100949,100378
70,3,140100246765056,1,140100246765056,VALID,98707,98707,100949,100949
71,0,140100247218688,2,140100247218688,VALID,97951,97951,105731,105731
71,1,140100247218688,2,140100247218688,VALID,97951,97951,105731,105730
71,2,140100247218688,2,140100247218688,VALID,97951,97951,105731,105729
71,3,140100247218688,2,140100247218688,VALID,97951,97951,105731,105728
72,0,140100247193088,2,140100247193088,VALID,99200,99200,102946,102946
72,1,140100247193088,2,140100247193088,VALID,99200,99200,102946,102945
72,2,140100247193088,2,140100247193088,VALID,99200,99200,102946,102944
72,3,140100247193088,2,140100247193088,VALID,99200,99200,102946,102943
73,0,140100247209984,2,140100247209984,VALID,96561,96561,104887,104887
73,1,140100247209984,2,140100247209984,VALID,96561,96561,104887,104886
73,2,140100247209984,2,140100247209984,VALID,96561,96561,104887,104885
73,3,140100247209984,2,140100247209984,VALID,96561,96561,104887,104884
74,0,140100247185920,2,140100247185920,VALID,98171,98171,102329,102329
74,1,140100247185920,2,140100247185920,VALID,98171,98171,102329,102328
74,2,140100247185920,2,140100247185920,VALID,98171,98171,102329,102327
74,3,140100247185920,2,140100247185920,VALID,98171,98171,102329,102326
75,0,140100247164928,2,140100247164928,VALID,99708,99708,99771,99771
75,1,140100247164928,2,140100247164928,VALID,99708,99708,99771,99770
75,2,140100247164928,2,140100247164928,VALID,99708,99708,99771,99769
75,3,140100247164928,2,140100247164928,VALID,99708,99708,99771,99768
76,0,140100246757120,1,140100246757120,VALID,99154,99154,101574,99574
76,1,140100246757120,1,140100246757120,VALID,99154,99154,101574,100237
76,2,140100246757120,1,140100246757120,VALID,99154,99154,101574,100847
76,3,140100246757120,1,140100246757120,VALID,99154,99154,101574,101574
77,0,140100247148032,2,140100247148032,VALID,96723,96723,96750,96750
77,1,140100247148032,2,140100247148032,VALID,96723,96723,96750,96749
77,2,140100247148032,2,140100247148032,VALID,96723,96723,96750,96748
77,3,140100247148032,2,140100247148032,VALID,96723,96723,96750,96747
78,0,140100247206400,2,140100247206400,VALID,95914,95914,104481,104481
78,1,140100247206400,2,140100247206400,VALID,95914,95914,104481,104480
78,2,140100247206400,2,140100247206400,VALID,95914,95914,104481,104479
78,3,140100247206400,2,140100247206400,VALID,95914,95914,104481,104478
79,0,140100247182336,2,140100247182336,VALID,97518,97518,101872,101872
79,1,140100247182336,2,140100247182336,VALID,97518,97518,101872,101871
79,2,140100247182336,2,140100247182336,VALID,97518,97518,101872,101870
79,3,140100247182336,2,140100247182336,VALID,97518,97518,101872,101869
80,0,140100247208448,2,140100247208448,VALID,96243,96243,104624,104624
80,1,140100247208448,2,140100247208448,VALID,96243,96243,104624,104623
80,2,140100247208448,2,140100247208448,VALID,96243,96243,104624,104622
80,3,140100247208448,2,140100247208448,VALID,96243,96243,104624,104621
81,0,140100247216128,2,140100247216128,VALID,97588,97588,105447,105447
81,1,140100247216128,2,140100247216128,VALID,97588,97588,105447,105446
81,2,140100247216128,2,140100247216128,VALID,97588,97588,105447,105445
81,3,140100247216128,2,140100247216128,VALID,97588,97588,105447,105444
82,0,140100247173632,2,140100247173632,VALID,96137,96137,100973,100973
82,1,140100247173632,2,140100247173632,VALID,96137,96137,100973,100972
82,2,140100247173632,2,140100247173632,VALID,96137,96137,100973,100971
82,3,140100247173632,2,140100247173632,VALID,96137,96137,100973,100970
83,0,140100247200768,2,140100247200768,VALID,100530,100530,103795,103795
83,1,140100247200768,2,140100247200768,VALID,100530,100530,103795,103794
83,2,140100247200768,2,140100247200768,VALID,100530,100530,103795,103793
83,3,140100247200768,2,140100247200768,VALID,100530,100530,103795,103792
84,0,140100247203328,2,140100247203328,VALID,100892,100892,104084,104084
84,1,140100247203328,2,140100247203328,VALID,100892,100892,104084,104083
84,2,140100247203328,2,140100247203328,VALID,100892,100892,104084,104082
84,3,140100247203328,2,140100247203328,VALID,100892,100892,104084,104081
85,0,140100246750848,1,140100246750848,VALID,96440,96440,98887,96854
85,1,140100246750848,1,140100246750848,VALID,96440,96440,98887,97539
85,2,140100246750848,1,140100246750848,VALID,96440,96440,98887,98214
85,3,140100246750848,1,140100246750848,VALID,96440,96440,98887,98887
86,0,140100247188480,2,140100247188480,VALID,98525,98525,102485,102485
86,1,140100247188480,2,140100247188480,VALID,98525,98525,102485,102484
86,2,140100247188480,2,140100247188480,VALID,98525,98525,102485,102483
86,3,140100247188480,2,140100247188480,VALID,98525,98525,102485,102482
87,0,140100246747008,1,140100246747008,VALID,96225,96225,98684,96644
87,1,140100246747008,1,140100246747008,VALID,96225,96225,98684,97328
87,2,140100246747008,1,140100246747008,VALID,96225,96225,98684,98000
87,3,140100246747008,1,140100246747008,VALID,96225,96225,98684,98684
88,0,140100247161856,2,140100247161856,VALID,99082,99082,99097,99097
88,1,140100247161856,2,140100247161856,VALID,99082,99082,99097,99096
88,2,140100247161856,2,140100247161856,VALID,99082,99082,99097,99095
88,3,140100247161856,2,140100247161856,VALID,99082,99082,99097,99094
89,0,140100247171072,2,140100247171072,VALID,95773,95773,100605,100605
89,1,140100247171072,2,140100247171072,VALID,95773,95773,100605,100604
89,2,140100247171072,2,140100247171072,VALID,95773,95773,100605,100603
89,3,140100247171072,2,140100247171072,VALID,95773,95773,100605,100602
90,0,140100247197696,2,140100247197696,VALID,100162,100162,103637,103637
90,1,140100247197696,2,140100247197696,VALID,100162,100162,103637,103636
90,2,140100247197696,2,140100247197696,VALID,100162,100162,103637,103635
90,3,140100247197696,2,140100247197696,VALID,100162,100162,103637,103634
91,0,140100247170560,2,140100247170560,VALID,95484,95484,100376,100376
91,1,140100247170560,2,140100247170560,VALID,95484,95484,100376,100375
91,2,140100247170560,2,140100247170560,VALID,95484,95484,100376,100374
91,3,140100247170560,2,140100247170560,VALID,95484,95484,100376,100373
92,0,140100247144448,2,140100247144448,VALID,96340,96340,96403,96403
92,1,140100247144448,2,140100247144448,VALID,96340,96340,96403,96402
92,2,140100247144448,2,140100247144448,VALID,96340,96340,96403,96401
92,3,140100247144448,2,140100247144448,VALID,96340,96340,96403,96400
93,0,140100247183360,2,140100247183360,VALID,97799,97799,102060,102060
93,1,140100247183360,2,140100247183360,VALID,97799,97799,102060,102059
93,2,140100247183360,2,140100247183360,VALID,97799,97799,102060,102058
93,3,140100247183360,2,140100247183360,VALID,97799,97799,102060,102057
94,0,140100247177216,2,140100247177216,VALID,96789,96789,101378,101378
94,1,140100247177216,2,140100247177216,VALID,96789,96789,101378,101377
94,2,140100247177216,2,140100247177216,VALID,96789,96789,101378,101376
94,3,140100247177216,2,140100247177216,VALID,96789,96789,101378,101375
95,0,140100247180800,2,140100247180800,VALID,97171,97171,101601,101601
95,1,140100247180800,2,140100247180800,VALID,97171,97171,101601,101600
95,2,140100247180800,2,140100247180800,VALID,97171,97171,101601,101599
95,3,140100247180800,2,140100247180800,VALID,97171,97171,101601,101598
96,0,140100247217664,2,140100247217664,VALID,97640,97640,105468,105468
96,1,140100247217664,2,140100247217664,VALID,97640,97640,105468,105467
96,2,140100247217664,2,140100247217664,VALID,97640,97640,105468,105466
96,3,140100247217664,2,140100247217664,VALID,97640,97640,105468,105465
97,0,140100247178752,2,140100247178752,VALID,96837,96837,101405,101405
97,1,140100247178752,2,140100247178752,VALID,96837,96837,101405,101404
97,2,140100247178752,2,140100247178752,VALID,96837,96837,101405,101403
97,3,140100247178752,2,140100247178752,VALID,96837,96837,101405,101402
98,0,140100247211520,2,140100247211520,VALID,96617,96617,104911,104911
98,1,140100247211520,2,140100247211520,VALID,96617,96617,104911,104910
98,2,140100247211520,2,140100247211520,VALID,96617,96617,104911,104909
98,3,140100247211520,2,140100247211520,VALID,96617,96617,104911,104908
99,0,140100247212032,2,140100247212032,VALID,96901,96901,105030,105030
99,1,140100247212032,2,140100247212032,VALID,96901,96901,105030,105029
99,2,140100247212032,2,140100247212032,VALID,96901,96901,105030,105028
99,3,140100247212032,2,140100247212032,VALID,96901,96901,105030,105027
100,0,140100246742912,1,140100246742912,VALID,96221,96221,98614,96638
100,1,140100246742912,1,140100246742912,VALID,96221,96221,98614,97322
100,2,140100246742912,1,140100246742912,VALID,96221,96221,98614,97930
100,3,140100246742912,1,140100246742912,VALID,96221,96221,98614,98614
101,0,140100247191552,2,140100247191552,VALID,99148,99148,102926,102926
101,1,140100247191552,2,140100247191552,VALID,99148,99148,102926,102925
101,2,140100247191552,2,140100247191552,VALID,99148,99148,102926,102924
101,3,140100247191552,2,140100247191552,VALID,99148,99148,102926,102923
